"STATION","NAME","DATE","DAPR","MDPR","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN"
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-17",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-18",,,"0.94",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-19",,,"0.17",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-20",,,"0.02",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-21",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-22",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-24",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-25",,,"0.18",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-26",,,"2.22",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-28",,,"1.18",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-29",,,"0.03",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-09-30",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-01",,,"0.00",,"0.0",,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-02",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-03",,,"0.84",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-04",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-05",,,"0.20",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-07",,,"0.13",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-08",,,"0.00",,"0.0",,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-09",,,"0.12",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-10",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-11",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-12",,,"1.22",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-14",,,"0.17",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-15",,,"0.07",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2018-10-20",,,"0.03",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-10",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-11",,,"0.10",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-12",,,"0.63",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-13",,,"1.23",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-14",,,"0.67",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-15",,,"0.29",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-16",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-17",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-18",,,"0.19",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-19",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-20",,,"0.99",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-21",,,"0.03",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-22",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-23",,,"0.22",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-25",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-26",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-27",,,"0.06",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-28",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-29",,,"0.56",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-30",,,"0.49",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-05-31",,,"1.06",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-01",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-02",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-03",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-04",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-10",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-11",,,"0.86",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-12",,,"0.02",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-13",,,"0.00",,"0.0",,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-14",,,"0.76",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-15",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-16",,,"0.07",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-17",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-18",,,"0.12",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-19",,,"0.40",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-20",,,"0.08",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-21",,,"0.34",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-24",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-25",,,"0.21",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-26",,,"0.80",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-27",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-28",,,"0.00",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2019-06-29",,,"0.00",,,,,,,,
"USC00283704","HARRISON, NJ US","2018-03-01",,,"0.00",,"0.0","0.0",,"61","39","46",
"USC00283704","HARRISON, NJ US","2018-03-02",,,"1.48",,"0.0","0.0",,"61","37","37",
"USC00283704","HARRISON, NJ US","2018-03-03",,,"0.95",,"0.0","0.0",,"37","33","37",
"USC00283704","HARRISON, NJ US","2018-03-04",,,"0.00",,"0.0","0.0",,"47","35","38",
"USC00283704","HARRISON, NJ US","2018-03-05",,,"0.00",,"0.0","0.0",,"44","31","31",
"USC00283704","HARRISON, NJ US","2018-03-06",,,"0.00",,"0.0","0.0",,"43","30","36",
"USC00283704","HARRISON, NJ US","2018-03-07",,,"0.15",,"0.0","0.0",,"47","34","34",
"USC00283704","HARRISON, NJ US","2018-03-08",,,"0.78",,"6.0","6.0",,"36","31","32",
"USC00283704","HARRISON, NJ US","2018-03-09",,,"0.00",,"0.0","3.0",,"39","28","29",
"USC00283704","HARRISON, NJ US","2018-03-10",,,"0.00",,"0.0","1.0",,"42","29","30",
"USC00283704","HARRISON, NJ US","2018-03-11",,,"0.00",,"0.0","0.0",,"40","30","31",
"USC00283704","HARRISON, NJ US","2018-03-12",,,"0.00",,"0.0","0.0",,"45","29","29",
"USC00283704","HARRISON, NJ US","2018-03-13",,,"0.09",,"0.0","0.0",,"45","29","31",
"USC00283704","HARRISON, NJ US","2018-03-14",,,"0.14",,"0.5","0.0",,"41","30","30",
"USC00283704","HARRISON, NJ US","2018-03-15",,,"0.02",,"0.1","0.0",,"42","30","32",
"USC00283704","HARRISON, NJ US","2018-03-16",,,"0.00",,"0.0","0.0",,"48","32","32",
"USC00283704","HARRISON, NJ US","2018-03-17",,,"0.00",,"0.0","0.0",,"40","26","26",
"USC00283704","HARRISON, NJ US","2018-03-18",,,"0.00",,"0.0","0.0",,"48","26","29",
"USC00283704","HARRISON, NJ US","2018-03-19",,,"0.00",,"0.0","0.0",,"42","29","30",
"USC00283704","HARRISON, NJ US","2018-03-20",,,"0.00",,"0.0","0.0",,"47","29","30",
"USC00283704","HARRISON, NJ US","2018-03-21",,,"0.00",,"0.0","0.0",,"37","30","33",
"USC00283704","HARRISON, NJ US","2018-03-22",,,"1.01",,"9.0","9.0",,"33","31","33",
"USC00283704","HARRISON, NJ US","2018-03-23",,,"0.00",,"0.0","2.0",,"50","33","36",
"USC00283704","HARRISON, NJ US","2018-03-24",,,"0.00",,"0.0","0.0",,"51","34","34",
"USC00283704","HARRISON, NJ US","2018-03-25",,,"0.00",,"0.0","0.0",,"52","31","31",
"USC00283704","HARRISON, NJ US","2018-03-26",,,"0.00",,"0.0","0.0",,"49","31","33",
"USC00283704","HARRISON, NJ US","2018-03-27",,,"0.00",,"0.0","0.0",,"47","31","31",
"USC00283704","HARRISON, NJ US","2018-03-28",,,"0.08",,"0.0","0.0",,"47","31","38",
"USC00283704","HARRISON, NJ US","2018-03-29",,,"0.00",,"0.0","0.0",,"52","38","48",
"USC00283704","HARRISON, NJ US","2018-03-30",,,"0.01",,"0.0","0.0",,"52","48","50",
"USC00283704","HARRISON, NJ US","2018-03-31",,,"0.01",,"0.0","0.0",,"60","37","37",
"USC00283704","HARRISON, NJ US","2018-04-01",,,"0.00",,"0.0","0.0",,"59","37","45",
"USC00283704","HARRISON, NJ US","2018-04-02",,,"0.53",,"5.0","5.0",,"61","33","33",
"USC00283704","HARRISON, NJ US","2018-04-03",,,"0.19",,"1.5","1.0",,"43","33","37",
"USC00283704","HARRISON, NJ US","2018-04-04",,,"0.25",,"0.0","0.0",,"44","34","44",
"USC00283704","HARRISON, NJ US","2018-04-05",,,"0.04",,"0.0","0.0",,"55","32","32",
"USC00283704","HARRISON, NJ US","2018-04-06",,,"0.00",,"0.0","0.0",,"45","32","40",
"USC00283704","HARRISON, NJ US","2018-04-07",,,"0.09",,"0.0","0.0",,"61","38","40",
"USC00283704","HARRISON, NJ US","2018-04-08",,,"0.00",,"0.0","0.0",,"51","30","30",
"USC00283704","HARRISON, NJ US","2018-04-09",,,"0.00",,"0.0","0.0",,"45","30","32",
"USC00283704","HARRISON, NJ US","2018-04-10",,,"0.01",,"0.0","0.0",,"50","32","37",
"USC00283704","HARRISON, NJ US","2018-04-11",,,"0.00",,"0.0","0.0",,"50","31","31",
"USC00283704","HARRISON, NJ US","2018-04-12",,,"0.00",,"0.0","0.0",,"51","31","46",
"USC00283704","HARRISON, NJ US","2018-04-13",,,"0.00",,"0.0","0.0",,"62","46","62",
"USC00283704","HARRISON, NJ US","2018-04-14",,,"0.00",,"0.0","0.0",,"84","62","62",
"USC00283704","HARRISON, NJ US","2018-04-15",,,"0.00",,"0.0","0.0",,"81","41","41",
"USC00283704","HARRISON, NJ US","2018-04-16",,,"1.70",,"0.0","0.0",,"41","38","41",
"USC00283704","HARRISON, NJ US","2018-04-17",,,"2.35",,"0.0","0.0",,"57","40","40",
"USC00283704","HARRISON, NJ US","2018-04-18",,,"0.00",,"0.0","0.0",,"46","37","37",
"USC00283704","HARRISON, NJ US","2018-04-19",,,"0.09",,"0.0","0.0",,"54","37","42",
"USC00283704","HARRISON, NJ US","2018-04-20",,,"0.08",,"0.0","0.0",,"48","36","38",
"USC00283704","HARRISON, NJ US","2018-04-21",,,"0.00",,"0.0","0.0",,"51","36","37",
"USC00283704","HARRISON, NJ US","2018-04-22",,,"0.00",,"0.0","0.0",,"62","37","45",
"USC00283704","HARRISON, NJ US","2018-04-23",,,"0.00",,"0.0","0.0",,"67","41","41",
"USC00283704","HARRISON, NJ US","2018-04-24",,,"0.00",,"0.0","0.0",,"67","41","45",
"USC00283704","HARRISON, NJ US","2018-04-25",,,"0.39",,"0.0","0.0",,"64","44","55",
"USC00283704","HARRISON, NJ US","2018-04-26",,,"0.39",,"0.0","0.0",,"58","54","56",
"USC00283704","HARRISON, NJ US","2018-04-27",,,"0.00",,"0.0","0.0",,"68","55","55",
"USC00283704","HARRISON, NJ US","2018-04-28",,,"0.10",,"0.0","0.0",,"57","49","50",
"USC00283704","HARRISON, NJ US","2018-04-29",,,"0.40",,"0.0","0.0",,"66","48","48",
"USC00283704","HARRISON, NJ US","2018-04-30",,,"0.00",,"0.0","0.0",,"59","46","46",
"USC00283704","HARRISON, NJ US","2018-05-01",,,"0.07",,"0.0","0.0",,"57","45","57",
"USC00283704","HARRISON, NJ US","2018-05-02",,,"0.00",,"0.0","0.0",,"81","57","60",
"USC00283704","HARRISON, NJ US","2018-05-03",,,"0.00",,"0.0","0.0",,"90","60","73",
"USC00283704","HARRISON, NJ US","2018-05-04",,,"0.03",,"0.0","0.0",,"93","70","75",
"USC00283704","HARRISON, NJ US","2018-05-05",,,"0.00",,"0.0","0.0",,"86","62","62",
"USC00283704","HARRISON, NJ US","2018-05-06",,,"0.00",,"0.0","0.0",,"77","62","62",
"USC00283704","HARRISON, NJ US","2018-05-07",,,"0.00",,"0.0","0.0",,"67","53","55",
"USC00283704","HARRISON, NJ US","2018-05-08",,,"0.00",,"0.0","0.0",,"76","51","52",
"USC00283704","HARRISON, NJ US","2018-05-09",,,"0.00",,"0.0","0.0",,"73","51","59",
"USC00283704","HARRISON, NJ US","2018-05-10",,,"0.00",,"0.0","0.0",,"73","53","56",
"USC00283704","HARRISON, NJ US","2018-05-11",,,"0.13",,"0.0","0.0",,"66","56","58",
"USC00283704","HARRISON, NJ US","2018-05-12",,,"0.06",,"0.0","0.0",,"72","52","52",
"USC00283704","HARRISON, NJ US","2018-05-13",,,"0.25",,"0.0","0.0",,"64","51","51",
"USC00283704","HARRISON, NJ US","2018-05-14",,,"0.33",,"0.0","0.0",,"55","51","54",
"USC00283704","HARRISON, NJ US","2018-05-15",,,"0.00",,"0.0","0.0",,"71","54","67",
"USC00283704","HARRISON, NJ US","2018-05-16",,,"0.79",,"0.0","0.0",,"93","59","62",
"USC00283704","HARRISON, NJ US","2018-05-17",,,"0.57",,"0.0","0.0",,"65","56","57",
"USC00283704","HARRISON, NJ US","2018-05-18",,,"0.05",,"0.0","0.0",,"71","57","63",
"USC00283704","HARRISON, NJ US","2018-05-19",,,"0.20",,"0.0","0.0",,"66","48","48",
"USC00283704","HARRISON, NJ US","2018-05-20",,,"0.61",,"0.0","0.0",,"59","48","59",
"USC00283704","HARRISON, NJ US","2018-05-21",,,"0.00",,"0.0","0.0",,"84","59","65",
"USC00283704","HARRISON, NJ US","2018-05-22",,,"0.00",,"0.0","0.0",,"81","61","66",
"USC00283704","HARRISON, NJ US","2018-05-23",,,"0.75",,"0.0","0.0",,"67","57","63",
"USC00283704","HARRISON, NJ US","2018-05-24",,,"0.00",,"0.0","0.0",,"82","63","67",
"USC00283704","HARRISON, NJ US","2018-05-25",,,"0.00",,"0.0","0.0",,"88","62","63",
"USC00283704","HARRISON, NJ US","2018-05-26",,,"0.00",,"0.0","0.0",,"91","63","73",
"USC00283704","HARRISON, NJ US","2018-05-27",,,"0.20",,"0.0","0.0",,"94","66","66",
"USC00283704","HARRISON, NJ US","2018-05-28",,,"0.48",,"0.0","0.0",,"66","55","56",
"USC00283704","HARRISON, NJ US","2018-05-29",,,"0.00",,"0.0","0.0",,"73","56","68",
"USC00283704","HARRISON, NJ US","2018-05-30",,,"0.00",,"0.0","0.0",,"92","64","66",
"USC00283704","HARRISON, NJ US","2018-05-31",,,"0.00",,"0.0","0.0",,"77","63","65",
"USC00283704","HARRISON, NJ US","2018-06-01",,,"0.03",,"0.0","0.0",,"79","65","67",
"USC00283704","HARRISON, NJ US","2018-06-02",,,"0.02",,"0.0","0.0",,"84","67","72",
"USC00283704","HARRISON, NJ US","2018-06-03",,,"0.07",,"0.0","0.0",,"90","62","62",
"USC00283704","HARRISON, NJ US","2018-06-04",,,"0.50",,"0.0","0.0",,"64","51","52",
"USC00283704","HARRISON, NJ US","2018-06-05",,,"0.00",,"0.0","0.0",,"71","52","60",
"USC00283704","HARRISON, NJ US","2018-06-06",,,"0.00",,"0.0","0.0",,"74","58","61",
"USC00283704","HARRISON, NJ US","2018-06-07",,,"0.00",,"0.0","0.0",,"72","60","61",
"USC00283704","HARRISON, NJ US","2018-06-08",,,"0.00",,"0.0","0.0",,"73","57","61",
"USC00283704","HARRISON, NJ US","2018-06-09",,,"0.00",,"0.0","0.0",,"87","61","70",
"USC00283704","HARRISON, NJ US","2018-06-10",,,"0.00",,"0.0","0.0",,"84","68","68",
"USC00283704","HARRISON, NJ US","2018-06-11",,,"0.08",,"0.0","0.0",,"72","57","59",
"USC00283704","HARRISON, NJ US","2018-06-12",,,"0.00",,"0.0","0.0",,"74","57","65",
"USC00283704","HARRISON, NJ US","2018-06-13",,,"0.00",,"0.0","0.0",,"78","60","65",
"USC00283704","HARRISON, NJ US","2018-06-14",,,"0.08",,"0.0","0.0",,"79","63","69",
"USC00283704","HARRISON, NJ US","2018-06-15",,,"0.00",,"0.0","0.0",,"87","63","63",
"USC00283704","HARRISON, NJ US","2018-06-16",,,"0.00",,"0.0","0.0",,"80","63","67",
"USC00283704","HARRISON, NJ US","2018-06-17",,,"0.00",,"0.0","0.0",,"88","63","67",
"USC00283704","HARRISON, NJ US","2018-06-18",,,"0.00",,"0.0","0.0",,"94","67","74",
"USC00283704","HARRISON, NJ US","2018-06-19",,,"0.48",,"0.0","0.0",,"95","74","78",
"USC00283704","HARRISON, NJ US","2018-06-20",,,"0.00",,"0.0","0.0",,"91","69","71",
"USC00283704","HARRISON, NJ US","2018-06-21",,,"0.49",,"0.0","0.0",,"88","66","67",
"USC00283704","HARRISON, NJ US","2018-06-22",,,"0.00",,"0.0","0.0",,"88","67","71",
"USC00283704","HARRISON, NJ US","2018-06-23",,,"0.10",,"0.0","0.0",,"78","63","65",
"USC00283704","HARRISON, NJ US","2018-06-24",,,"0.00",,"0.0","0.0",,"69","63","69",
"USC00283704","HARRISON, NJ US","2018-06-25",,,"0.00",,"0.0","0.0",,"90","67","71",
"USC00283704","HARRISON, NJ US","2018-06-26",,,"0.00",,"0.0","0.0",,"84","61","64",
"USC00283704","HARRISON, NJ US","2018-06-27",,,"0.00",,"0.0","0.0",,"79","64","65",
"USC00283704","HARRISON, NJ US","2018-06-28",,,"0.54",,"0.0","0.0",,"74","65","72",
"USC00283704","HARRISON, NJ US","2018-06-29",,,"0.09",,"0.0","0.0",,"88","70","73",
"USC00283704","HARRISON, NJ US","2018-06-30",,,"0.00",,"0.0","0.0",,"94","72","79",
"USC00283704","HARRISON, NJ US","2018-07-01",,,"0.00",,"0.0","0.0",,"99","78","79",
"USC00283704","HARRISON, NJ US","2018-07-02",,,"0.00",,"0.0","0.0",,"101","76","81",
"USC00283704","HARRISON, NJ US","2018-07-03",,,"0.00",,"0.0","0.0",,"98","78","84",
"USC00283704","HARRISON, NJ US","2018-07-04",,,"1.00",,"0.0","0.0",,"96","76","80",
"USC00283704","HARRISON, NJ US","2018-07-05",,,"0.00",,"0.0","0.0",,"91","76","79",
"USC00283704","HARRISON, NJ US","2018-07-06",,,"0.18",,"0.0","0.0",,"94","77","78",
"USC00283704","HARRISON, NJ US","2018-07-07",,,"0.03",,"0.0","0.0",,"83","62","62",
"USC00283704","HARRISON, NJ US","2018-07-08",,,"0.00",,"0.0","0.0",,"77","59","71",
"USC00283704","HARRISON, NJ US","2018-07-09",,,"0.00",,"0.0","0.0",,"84","64","70",
"USC00283704","HARRISON, NJ US","2018-07-10",,,"0.00",,"0.0","0.0",,"92","69","71",
"USC00283704","HARRISON, NJ US","2018-07-11",,,"0.00",,"0.0","0.0",,"96","71","74",
"USC00283704","HARRISON, NJ US","2018-07-12",,,"0.00",,"0.0","0.0",,"87","70","72",
"USC00283704","HARRISON, NJ US","2018-07-13",,,"0.00",,"0.0","0.0",,"86","66","69",
"USC00283704","HARRISON, NJ US","2018-07-14",,,"0.00",,"0.0","0.0",,"87","69","72",
"USC00283704","HARRISON, NJ US","2018-07-15",,,"0.77",,"0.0","0.0",,"93","70","71",
"USC00283704","HARRISON, NJ US","2018-07-16",,,"0.02",,"0.0","0.0",,"88","71","76",
"USC00283704","HARRISON, NJ US","2018-07-17",,,"0.00",,"0.0","0.0",,"95","76","82",
"USC00283704","HARRISON, NJ US","2018-07-18",,,"0.95",,"0.0","0.0",,"93","67","70",
"USC00283704","HARRISON, NJ US","2018-07-19",,,"0.00",,"0.0","0.0",,"87","64","70",
"USC00283704","HARRISON, NJ US","2018-07-20",,,"0.00",,"0.0","0.0",,"85","66","71",
"USC00283704","HARRISON, NJ US","2018-07-21",,,"0.00",,"0.0","0.0",,"85","69","72",
"USC00283704","HARRISON, NJ US","2018-07-22",,,"1.03",,"0.0","0.0",,"80","65","73",
"USC00283704","HARRISON, NJ US","2018-07-23",,,"0.37",,"0.0","0.0",,"83","73","75",
"USC00283704","HARRISON, NJ US","2018-07-24",,,"0.08",,"0.0","0.0",,"83","75","76",
"USC00283704","HARRISON, NJ US","2018-07-25",,,"0.80",,"0.0","0.0",,"84","73","75",
"USC00283704","HARRISON, NJ US","2018-07-26",,,"0.25",,"0.0","0.0",,"81","73","73",
"USC00283704","HARRISON, NJ US","2018-07-27",,,"0.00",,"0.0","0.0",,"90","72","75",
"USC00283704","HARRISON, NJ US","2018-07-28",,,"0.45",,"0.0","0.0",,"91","69","70",
"USC00283704","HARRISON, NJ US","2018-07-29",,,"0.03",,"0.0","0.0",,"90","70","73",
"USC00283704","HARRISON, NJ US","2018-07-30",,,"0.00",,"0.0","0.0",,"86","67","67",
"USC00283704","HARRISON, NJ US","2018-07-31",,,"0.00",,"0.0","0.0",,"82","67","70",
"USC00283704","HARRISON, NJ US","2018-08-01",,,"0.06",,"0.0","0.0",,"84","70","74",
"USC00283704","HARRISON, NJ US","2018-08-02",,,"0.22",,"0.0","0.0",,"91","74","75",
"USC00283704","HARRISON, NJ US","2018-08-03",,,"0.15",,"0.0","0.0",,"94","75","76",
"USC00283704","HARRISON, NJ US","2018-08-04",,,"0.58",,"0.0","0.0",,"90","76","76",
"USC00283704","HARRISON, NJ US","2018-08-05",,,"0.97",,"0.0","0.0",,"89","72","80",
"USC00283704","HARRISON, NJ US","2018-08-06",,,"0.00",,"0.0","0.0",,"97","73","79",
"USC00283704","HARRISON, NJ US","2018-08-07",,,"0.00",,"0.0","0.0",,"97","77","78",
"USC00283704","HARRISON, NJ US","2018-08-08",,,"0.79",,"0.0","0.0",,"94","74","75",
"USC00283704","HARRISON, NJ US","2018-08-09",,,"0.87",,"0.0","0.0",,"95","74","75",
"USC00283704","HARRISON, NJ US","2018-08-10",,,"0.00",,"0.0","0.0",,"91","70","72",
"USC00283704","HARRISON, NJ US","2018-08-11",,,"0.07",,"0.0","0.0",,"92","72","74",
"USC00283704","HARRISON, NJ US","2018-08-12",,,"1.68",,"0.0","0.0",,"81","70","74",
"USC00283704","HARRISON, NJ US","2018-08-13",,,"0.00",,"0.0","0.0",,"87","73","73",
"USC00283704","HARRISON, NJ US","2018-08-14",,,"0.39",,"0.0","0.0",,"76","69","71",
"USC00283704","HARRISON, NJ US","2018-08-15",,,"0.13",,"0.0","0.0",,"86","70","71",
"USC00283704","HARRISON, NJ US","2018-08-16",,,"0.00",,"0.0","0.0",,"92","71","74",
"USC00283704","HARRISON, NJ US","2018-08-17",,,"0.00",,"0.0","0.0",,"93","74","76",
"USC00283704","HARRISON, NJ US","2018-08-18",,,"1.79",,"0.0","0.0",,"92","69","74",
"USC00283704","HARRISON, NJ US","2018-08-19",,,"0.02",,"0.0","0.0",,"90","67","67",
"USC00283704","HARRISON, NJ US","2018-08-20",,,"0.01",,"0.0","0.0",,"73","67","71",
"USC00283704","HARRISON, NJ US","2018-08-21",,,"0.00",,"0.0","0.0",,"75","65","69",
"USC00283704","HARRISON, NJ US","2018-08-22",,,"0.55",,"0.0","0.0",,"75","69","72",
"USC00283704","HARRISON, NJ US","2018-08-23",,,"0.01",,"0.0","0.0",,"87","67","67",
"USC00283704","HARRISON, NJ US","2018-08-24",,,"0.00",,"0.0","0.0",,"80","61","62",
"USC00283704","HARRISON, NJ US","2018-08-25",,,"0.00",,"0.0","0.0",,"67","62","66",
"USC00283704","HARRISON, NJ US","2018-08-26",,,"0.00",,"0.0","0.0",,"83","66","70",
"USC00283704","HARRISON, NJ US","2018-08-27",,,"0.00",,"0.0","0.0",,"87","70","71",
"USC00283704","HARRISON, NJ US","2018-08-28",,,"0.00",,"0.0","0.0",,"92","71","72",
"USC00283704","HARRISON, NJ US","2018-08-29",,,"0.00",,"0.0","0.0",,"98","72","82",
"USC00283704","HARRISON, NJ US","2018-08-30",,,"0.00",,"0.0","0.0",,"96","79","79",
"USC00283704","HARRISON, NJ US","2018-08-31",,,"0.00",,"0.0","0.0",,"93","75","75",
"USC00283704","HARRISON, NJ US","2018-09-01",,,"0.16",,"0.0","0.0",,"78","70","70",
"USC00283704","HARRISON, NJ US","2018-09-02",,,"0.00",,"0.0","0.0",,"80","66","68",
"USC00283704","HARRISON, NJ US","2018-09-03",,,"0.00",,"0.0","0.0",,"84","68","80",
"USC00283704","HARRISON, NJ US","2018-09-04",,,"0.00",,"0.0","0.0",,"95","76","76",
"USC00283704","HARRISON, NJ US","2018-09-05",,,"0.00",,"0.0","0.0",,"94","76","77",
"USC00283704","HARRISON, NJ US","2018-09-06",,,"0.00",,"0.0","0.0",,"93","77","80",
"USC00283704","HARRISON, NJ US","2018-09-07",,,"0.01",,"0.0","0.0",,"97","75","75",
"USC00283704","HARRISON, NJ US","2018-09-08",,,"0.00",,"0.0","0.0",,"77","69","69",
"USC00283704","HARRISON, NJ US","2018-09-09",,,"0.10",,"0.0","0.0",,"71","55","55",
"USC00283704","HARRISON, NJ US","2018-09-10",,,"1.25",,"0.0","0.0",,"71","53","56",
"USC00283704","HARRISON, NJ US","2018-09-11",,,"0.20",,"0.0","0.0",,"63","56","62",
"USC00283704","HARRISON, NJ US","2018-09-12",,,"0.00",,"0.0","0.0",,"74","62","67",
"USC00283704","HARRISON, NJ US","2018-09-13",,,"0.34",,"0.0","0.0",,"77","67","69",
"USC00283704","HARRISON, NJ US","2018-09-14",,,"0.00",,"0.0","0.0",,"77","69","69",
"USC00283704","HARRISON, NJ US","2018-09-15",,,"0.00",,"0.0","0.0",,"74","66","66",
"USC00283704","HARRISON, NJ US","2018-09-16",,,"0.00",,"0.0","0.0",,"82","65","65",
"USC00283704","HARRISON, NJ US","2018-09-17",,,"0.00",,"0.0","0.0",,"88","65","67",
"USC00283704","HARRISON, NJ US","2018-09-18",,,"0.02",,"0.0","0.0",,"80","67","76",
"USC00283704","HARRISON, NJ US","2018-09-19",,,"1.69",,"0.0","0.0",,"80","65","65",
